log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
2010,개발팀,user_b05_dev_38,SQLAlchemy 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,1008,693,1701,0.76,2026-04-09 09:17:00
2011,마케팅팀,user_b05_mkt_24,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1,410,308,718,1.92,2026-01-29 12:23:00
2012,마케팅팀,user_b05_mkt_32,파일럿 고객에게 보낼 후속 안내 메일을 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,370,718,1088,0.79,2026-03-05 17:25:00
2013,재무/기획팀,user_b05_finplan_19,MAU 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,860,779,1639,0.78,2026-01-29 11:37:00
2014,영업팀,user_b05_sales_05,Django와 React의 차이를 비교해줘,gpt-4o-mini,193,507,700,0.42,2026-04-28 17:48:00
2015,개발팀,user_b05_dev_31,테스트용으로 로그 조회 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,727,1479,2206,1.26,2026-04-21 12:31:00
2016,마케팅팀,user_b05_mkt_32,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1,267,387,654,2.04,2026-03-30 10:42:00
2017,마케팅팀,user_b05_mkt_34,"광고 클릭률 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,1285,613,1898,0.77,2026-02-03 11:56:00
2018,개발팀,user_b05_dev_23,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o,676,441,1117,2.39,2026-09-24 10:04:00
2019,영업팀,user_b05_sales_18,분기 영업 전략 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,725,1052,1777,0.95,2026-05-22 16:30:00
2020,마케팅팀,user_b05_mkt_02,"시장 조사 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘",gpt-4o-mini,828,660,1488,0.69,2026-01-26 09:41:00
2021,재무/기획팀,user_b05_finplan_15,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,1005,516,1521,0.81,2026-01-06 16:31:00
2022,재무/기획팀,user_b05_finplan_20,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o,605,1025,1630,4.36,2026-07-18 14:09:00
2023,마케팅팀,user_b05_mkt_12,"고객 세그먼트 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4.1-mini,434,1261,1695,1.32,2026-03-07 11:22:00
2024,인사팀,user_b05_hr_24,Django 용어의 의미와 예시를 간단히 정리해줘,gpt-4.1-mini,241,408,649,0.46,2026-06-03 09:02:00
2025,인사팀,user_b05_hr_24,Blob Storage와 Python의 차이를 비교해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,359,517,876,0.47,2026-02-08 10:39:00
2026,개발팀,user_b05_dev_13,기능 사용률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,935,931,1866,1.17,2026-01-20 17:20:00
2027,인사팀,user_b05_hr_28,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,703,518,1221,0.71,2026-07-04 13:15:00
2028,마케팅팀,user_b05_mkt_31,SNS 콘텐츠 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,767,684,1451,0.89,2026-03-20 09:51:00
2029,마케팅팀,user_b05_mkt_08,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1,662,992,1654,5.21,2026-03-13 13:40:00
2030,영업팀,user_b05_sales_21,도달률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,991,548,1539,0.65,2026-04-25 15:47:00
2031,개발팀,user_b05_dev_38,Django에서 추천 후보 기능을 구현하는 예시 코드를 작성해줘,gpt-4o,435,1261,1696,4.99,2026-04-09 16:56:00
2032,고객지원팀,user_b05_cs_13,"고객지원팀에서 공유할 재문의율 결과 보고서를 1페이지 분량으로 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o,610,1047,1657,4.45,2026-06-10 12:37:00
2033,영업팀,user_b05_sales_08,리드 육성 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,396,702,1098,0.61,2026-04-10 16:07:00
2034,고객지원팀,user_b05_cs_11,환불 정책 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,915,375,1290,0.65,2026-05-31 12:51:00
2035,마케팅팀,user_b05_mkt_31,SNS 콘텐츠 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,568,890,1458,0.79,2026-05-20 16:12:00
2036,인사팀,user_b05_hr_04,"사내 교육 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4.1,713,405,1118,2.78,2026-06-26 14:00:00
2037,개발팀,user_b05_dev_23,Python와 FastAPI의 차이를 비교해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,130,329,459,0.27,2026-02-28 17:58:00
2038,영업팀,user_b05_sales_08,"제안서 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘",gpt-4o-mini,827,1147,1974,1.04,2026-09-20 11:00:00
2039,영업팀,user_b05_sales_22,2분기 분기 영업 전략 성과를 본부장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,478,693,1171,0.8,2026-08-07 17:22:00
2040,재무/기획팀,user_b05_finplan_02,Django와 PostgreSQL의 차이를 비교해줘,gpt-4.1-mini,115,399,514,0.41,2026-08-26 13:55:00
2041,마케팅팀,user_b05_mkt_28,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4o,542,1460,2002,5.83,2026-06-03 11:22:00
2042,마케팅팀,user_b05_mkt_35,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,1395,579,1974,0.99,2026-09-28 09:23:00
2043,재무/기획팀,user_b05_finplan_17,재무/기획팀에서 공유할 사업 전략 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,812,984,1796,0.92,2026-05-24 09:21:00
2044,개발팀,user_b05_dev_15,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,487,1088,1575,0.91,2026-05-04 14:21:00
2045,재무/기획팀,user_b05_finplan_04,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o,1229,510,1739,3.31,2026-05-21 17:21:00
2046,개발팀,user_b05_dev_09,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,496,789,1285,0.7,2026-08-29 17:11:00
2047,인사팀,user_b05_hr_16,데모고객D 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,602,697,1299,0.66,2026-08-07 10:08:00
2048,영업팀,user_b05_sales_01,제안서 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,848,913,1761,1.13,2026-02-20 09:36:00
2049,고객지원팀,user_b05_cs_17,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,337,359,696,0.35,2026-02-18 09:13:00
2050,마케팅팀,user_b05_mkt_25,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,840,950,1790,0.9,2026-08-07 15:45:00
2051,영업팀,user_b05_sales_14,견적 안내 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,397,788,1185,0.67,2026-03-07 11:00:00
2052,인사팀,user_b05_hr_23,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,1241,742,1983,0.85,2026-08-12 11:56:00
2053,마케팅팀,user_b05_mkt_22,"이메일 오픈율 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,757,949,1706,0.88,2026-05-05 10:36:00
2054,고객지원팀,user_b05_cs_06,재문의율의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,224,227,451,0.22,2026-04-30 17:57:00
2055,재무/기획팀,user_b05_finplan_04,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,992,529,1521,0.82,2026-05-24 09:17:00
2056,고객지원팀,user_b05_cs_13,도달률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,660,555,1215,0.57,2026-02-22 14:00:00
2057,인사팀,user_b05_hr_12,팀 내 공유용으로 교육 만족도 관련 아이디어를 10개 제안해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o,329,370,699,1.71,2026-09-24 16:15:00
2058,영업팀,user_b05_sales_02,"분기 영업 전략 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,812,913,1725,0.87,2026-06-11 14:54:00
2059,개발팀,user_b05_dev_31,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,1145,672,1817,1.0,2026-09-02 11:17:00
2060,인사팀,user_b05_hr_26,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,596,584,1180,0.58,2026-02-04 15:37:00
2061,고객지원팀,user_b05_cs_01,SQLAlchemy를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,133,443,576,0.36,2026-04-18 14:29:00
2062,고객지원팀,user_b05_cs_10,상담 스크립트 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o,618,701,1319,3.24,2026-09-11 17:05:00
2063,고객지원팀,user_b05_cs_16,"응답 시간 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,875,914,1789,0.89,2026-06-19 14:22:00
2064,인사팀,user_b05_hr_03,"온보딩 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘",gpt-4o-mini,702,830,1532,0.78,2026-09-18 16:02:00
2065,영업팀,user_b05_sales_19,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,374,636,1010,0.72,2026-05-04 11:17:00
2066,고객지원팀,user_b05_cs_15,"FAQ 구조 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 참고용 가짜 연락처: 010-0000-0000",gpt-4.1-mini,705,1108,1813,1.27,2026-09-16 13:38:00
2067,인사팀,user_b05_hr_25,"2분기 채용공고 성과를 팀장 보고용 보고서 형식으로 정리해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o,825,843,1668,3.99,2026-04-14 16:04:00
2068,고객지원팀,user_b05_cs_13,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,747,748,1495,0.73,2026-03-22 15:40:00
2069,고객지원팀,user_b05_cs_01,FAQ 구조 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o,715,602,1317,3.0,2026-07-12 17:30:00
2070,고객지원팀,user_b05_cs_11,고객지원팀에서 공유할 재문의율 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,434,1198,1632,1.26,2026-07-21 12:42:00
2071,영업팀,user_b05_sales_02,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,1011,427,1438,0.73,2026-03-01 09:54:00
2072,재무/기획팀,user_b05_finplan_14,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,973,515,1488,0.62,2026-03-27 15:18:00
2073,인사팀,user_b05_hr_13,테스트용으로 로그 조회 모듈의 단위 테스트 코드를 만들어줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,866,1246,2112,1.13,2026-06-21 12:24:00
2074,고객지원팀,user_b05_cs_06,결제 오류의 개념을 비전공자도 이해할 수 있게 설명해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,122,287,409,0.31,2026-07-18 13:52:00
2075,영업팀,user_b05_sales_20,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,517,594,1111,0.56,2026-01-10 14:01:00
2076,영업팀,user_b05_sales_12,제안서의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,276,513,789,0.57,2026-02-02 09:18:00
2077,인사팀,user_b05_hr_30,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,476,1092,1568,0.91,2026-03-22 15:28:00
2078,마케팅팀,user_b05_mkt_01,다음 달 신제품 캠페인 성과를 팀장 보고용 보고서 형식으로 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,644,819,1463,0.76,2026-06-16 14:28:00
2079,재무/기획팀,user_b05_finplan_16,파일럿 고객에게 보낼 후속 안내 메일을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,464,538,1002,0.51,2026-03-23 14:06:00
2080,개발팀,user_b05_dev_09,계약 성공률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,778,569,1347,0.61,2026-01-21 15:21:00
2081,개발팀,user_b05_dev_36,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,1342,575,1917,0.76,2026-03-06 14:23:00
2082,마케팅팀,user_b05_mkt_24,FastAPI에서 파일 검증 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,984,776,1760,0.81,2026-05-23 17:16:00
2083,개발팀,user_b05_dev_16,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,784,773,1557,0.76,2026-03-24 11:44:00
2084,마케팅팀,user_b05_mkt_02,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,930,639,1569,0.7,2026-02-22 15:40:00
2085,마케팅팀,user_b05_mkt_05,시장 조사 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,806,788,1594,0.78,2026-06-14 17:32:00
2086,개발팀,user_b05_dev_03,SQLAlchemy 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,1003,714,1717,0.99,2026-04-25 14:15:00
2087,영업팀,user_b05_sales_03,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,1385,788,2173,1.19,2026-03-03 10:33:00
2088,마케팅팀,user_b05_mkt_20,"광고 클릭률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o,796,1213,2009,5.26,2026-09-15 14:17:00
2089,마케팅팀,user_b05_mkt_33,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,472,1128,1600,0.94,2026-06-04 16:22:00
2090,마케팅팀,user_b05_mkt_03,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1-mini,926,785,1711,1.03,2026-09-06 09:28:00
2091,영업팀,user_b05_sales_09,팀 내 공유용으로 제안서 관련 아이디어를 10개 제안해줘,gpt-4.1-mini,90,483,573,0.48,2026-01-10 15:39:00
2092,영업팀,user_b05_sales_17,고객 미팅의 개념을 비전공자도 이해할 수 있게 설명해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,342,238,580,0.26,2026-04-09 14:24:00
2093,마케팅팀,user_b05_mkt_29,점수 계산 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,629,1282,1911,1.09,2026-09-05 09:43:00
2094,마케팅팀,user_b05_mkt_04,"광고 클릭률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘",gpt-4o-mini,805,1066,1871,0.98,2026-05-13 13:44:00
2095,재무/기획팀,user_b05_finplan_17,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,670,1131,1801,0.99,2026-02-19 17:58:00
2096,재무/기획팀,user_b05_finplan_12,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,786,765,1551,0.75,2026-06-17 09:47:00
2097,마케팅팀,user_b05_mkt_08,테스트고객C에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,562,484,1046,0.49,2026-02-08 17:00:00
2098,영업팀,user_b05_sales_15,매출 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,641,1066,1707,0.94,2026-04-22 15:27:00
