log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
3301,재무/기획팀,user_finplan_05,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,550,305,855,13.94,2026-05-22 11:37:00
3302,인사팀,user_hr_02,"신입사원 온보딩 안내 메일을 친절하고 명확하게 다듬어줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o,1039,226,1265,90.84,2026-05-24 14:54:00
3303,영업팀,user_sales_07,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o,298,856,1154,83.56,2026-05-23 16:36:00
3304,영업팀,user_sales_10,샘플고객B에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,664,427,1091,16.9,2026-05-18 17:36:00
3305,인사팀,user_hr_10,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘,gpt-4o-mini,427,709,1136,17.9,2026-05-02 11:27:00
3306,재무/기획팀,user_finplan_10,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o,249,1255,1504,103.98,2026-05-19 09:57:00
3307,마케팅팀,user_mkt_09,시장 트렌드 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,454,563,1017,15.33,2026-05-22 17:52:00
3308,인사팀,user_hr_05,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,197,455,652,10.01,2026-05-22 16:33:00
3309,마케팅팀,user_mkt_07,고객 세그먼트 캠페인에 사용할 간단한 공지 문구를 작성해줘,gpt-4.1-mini,299,1188,1487,27.62,2026-05-04 12:44:00
3310,인사팀,user_hr_01,2분기 성과 리뷰 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,812,1004,1816,31.35,2026-05-15 15:49:00
3311,개발팀,user_dev_06,SQLAlchemy를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,992,669,1661,24.07,2026-05-11 17:42:00
3312,마케팅팀,user_mkt_05,여름 프로모션에 사용할 간단한 공지 문구를 작성해줘,gpt-4o-mini,1038,587,1625,24.12,2026-05-14 10:15:00
3313,마케팅팀,user_mkt_07,시장 트렌드 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,180,583,763,12.35,2026-05-16 17:15:00
3314,인사팀,user_hr_08,온보딩 관련 교육 자료 목차를 작성해줘,gpt-4o-mini,918,923,1841,29.58,2026-05-17 14:18:00
3315,개발팀,user_dev_10,Node.js에서 점수 계산 기능을 구현하는 예시 코드를 작성해줘,gpt-4o,183,301,484,32.14,2026-05-02 16:15:00
3316,개발팀,user_dev_12,FastAPI에서 추천 후보 조회 기능을 구현하는 예시 코드를 작성해줘,gpt-4o,658,846,1504,98.49,2026-05-05 09:02:00
3317,재무/기획팀,user_finplan_11,교육 만족도 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,447,621,1068,16.58,2026-05-26 14:34:00
3318,인사팀,user_hr_11,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,907,890,1797,25.86,2026-05-02 13:15:00
3319,영업팀,user_sales_02,MAU 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,826,668,1494,23.22,2026-05-09 10:57:00
3320,개발팀,user_dev_10,테스트용으로 CSV 검증 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,254,754,1008,15.95,2026-05-02 11:26:00
3321,인사팀,user_hr_04,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,960,648,1608,23.6,2026-05-15 13:18:00
3322,영업팀,user_sales_04,가상고객A에게 보낼 후속 안내 메일을 작성해줘,gpt-4o,442,513,955,65.74,2026-05-24 15:02:00
3323,영업팀,user_sales_04,교육 만족도 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,279,338,617,9.17,2026-05-02 11:41:00
3324,마케팅팀,user_mkt_09,"SNS 콘텐츠 성과 데이터를 표로 요약하고 해석해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,869,606,1475,22.4,2026-05-09 13:11:00
3325,마케팅팀,user_mkt_09,시장 트렌드 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o,624,528,1152,81.75,2026-05-16 16:12:00
3326,인사팀,user_hr_02,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,940,1081,2021,31.53,2026-05-15 12:07:00
3327,재무/기획팀,user_finplan_07,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,507,771,1278,20.13,2026-05-05 12:43:00
3328,인사팀,user_hr_11,온보딩 관련 교육 자료 목차를 작성해줘,gpt-4o-mini,701,435,1136,16.93,2026-05-01 14:14:00
3329,재무/기획팀,user_finplan_12,사업 전략 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,934,228,1162,21.02,2026-05-21 17:34:00
3330,마케팅팀,user_mkt_01,브랜드 리뉴얼에 사용할 간단한 공지 문구를 작성해줘,gpt-4.1-mini,397,553,950,17.16,2026-05-08 10:02:00
3331,재무/기획팀,user_finplan_09,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,330,790,1120,15.85,2026-05-20 17:50:00
3332,인사팀,user_hr_05,광고 클릭률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o,832,722,1554,108.39,2026-05-12 16:03:00
3333,개발팀,user_dev_08,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: KeyError: department,gpt-4.1-mini,495,1219,1714,28.64,2026-05-16 10:57:00
3334,마케팅팀,user_mkt_02,상반기 비용 구조 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,549,513,1062,17.09,2026-05-23 13:27:00
3335,재무/기획팀,user_finplan_03,경영진에게 공유할 광고 집행 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,1067,825,1892,30.1,2026-05-16 12:00:00
3336,마케팅팀,user_mkt_08,시장 트렌드 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,872,753,1625,30.26,2026-05-02 15:22:00
3337,재무/기획팀,user_finplan_03,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,681,670,1351,20.52,2026-05-10 15:58:00
3338,마케팅팀,user_mkt_04,최근 4주 비용 구조 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,762,603,1365,19.18,2026-05-06 17:20:00
3339,인사팀,user_hr_07,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,427,1101,1528,23.23,2026-05-20 15:49:00
3340,인사팀,user_hr_11,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘,gpt-4o-mini,795,785,1580,23.97,2026-05-20 10:47:00
3341,개발팀,user_dev_03,테스트용으로 분류 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1,236,582,818,64.73,2026-05-15 15:02:00
3342,개발팀,user_dev_07,RAG를 사용할 때 주의할 점을 알려줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,610,567,1177,17.18,2026-05-06 15:20:00
3343,마케팅팀,user_mkt_12,시장 트렌드 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,793,1233,2026,31.3,2026-05-18 16:53:00
3344,인사팀,user_hr_01,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,1118,682,1800,25.27,2026-05-25 12:39:00
3345,인사팀,user_hr_06,"조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,542,1062,1604,24.49,2026-05-17 09:18:00
3346,영업팀,user_sales_02,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,532,636,1168,16.63,2026-05-04 17:48:00
3347,마케팅팀,user_mkt_11,이번 달 비용 구조 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o,570,1266,1836,114.57,2026-05-24 09:06:00
3348,영업팀,user_sales_05,"고객 제안 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,552,639,1191,16.88,2026-05-20 11:23:00
3349,개발팀,user_dev_09,SQLAlchemy를 사용할 때 주의할 점을 알려줘,gpt-4.1-mini,151,257,408,6.83,2026-05-11 09:48:00
3350,인사팀,user_hr_05,지원자 수 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,1047,1154,2201,33.35,2026-05-02 09:37:00
3351,개발팀,user_dev_08,Azure SQL를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,576,962,1538,22.32,2026-05-23 10:56:00
3352,마케팅팀,user_mkt_03,광고 집행 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,340,1273,1613,25.37,2026-05-21 09:43:00
3353,개발팀,user_dev_09,Blob Storage 관련 체크리스트를 만들어줘,gpt-4o-mini,433,433,866,12.83,2026-05-12 10:15:00
3354,인사팀,user_hr_01,사내 교육 관련 교육 자료 목차를 작성해줘,gpt-4o-mini,717,292,1009,14.54,2026-05-17 16:51:00
3355,재무/기획팀,user_finplan_12,사업 전략 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1,140,526,666,52.58,2026-05-05 09:15:00
3356,영업팀,user_sales_06,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,522,698,1220,18.03,2026-05-15 10:51:00
3357,마케팅팀,user_mkt_12,SNS 콘텐츠 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,1169,705,1874,28.28,2026-05-17 12:08:00
3358,마케팅팀,user_mkt_08,여름 프로모션에 사용할 간단한 공지 문구를 작성해줘,gpt-4o,992,973,1965,129.79,2026-05-09 14:22:00
3359,인사팀,user_hr_03,이번 달 신입 채용 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,907,697,1604,24.38,2026-05-04 09:18:00
3360,재무/기획팀,user_finplan_06,사업 전략 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,580,1093,1673,23.64,2026-05-07 12:35:00
3361,재무/기획팀,user_finplan_11,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,843,851,1694,26.72,2026-05-04 13:51:00
3362,재무/기획팀,user_finplan_01,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,520,269,789,12.59,2026-05-17 09:20:00
3363,영업팀,user_sales_07,영업 본부장에게 공유할 제안서 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,752,856,1608,27.61,2026-05-14 16:11:00
3364,개발팀,user_dev_09,CSV 업로드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o,895,972,1867,128.57,2026-05-13 13:11:00
3365,인사팀,user_hr_11,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4.1,621,456,1077,85.45,2026-05-05 10:57:00
3366,마케팅팀,user_mkt_01,상반기 시장 조사 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,1160,253,1413,21.68,2026-05-12 09:20:00
3367,개발팀,user_dev_08,Blob Storage 관련 체크리스트를 만들어줘,gpt-4.1-mini,926,357,1283,24.51,2026-05-05 16:45:00
3368,개발팀,user_dev_09,FastAPI에서 파일 검증 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,1200,1199,2399,37.61,2026-05-21 17:54:00
3369,재무/기획팀,user_finplan_10,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o,357,1101,1458,92.85,2026-05-13 11:29:00
3370,인사팀,user_hr_08,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘,gpt-4o-mini,348,838,1186,17.07,2026-05-02 17:30:00
3371,영업팀,user_sales_02,리드 전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o,250,925,1175,75.6,2026-05-04 11:34:00
3372,마케팅팀,user_mkt_07,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,1006,1156,2162,30.37,2026-05-10 16:35:00
3373,영업팀,user_sales_04,"분기 영업 전략 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,847,887,1734,25.81,2026-05-26 14:19:00
3374,개발팀,user_dev_02,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4o-mini,909,1218,2127,31.02,2026-05-07 11:02:00
3375,개발팀,user_dev_01,Node.js에서 추천 후보 조회 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,261,1192,1453,22.44,2026-05-05 13:56:00
3376,인사팀,user_hr_12,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘,gpt-4o-mini,145,419,564,8.75,2026-05-04 16:44:00
3377,재무/기획팀,user_finplan_10,"사업 전략 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,173,1163,1336,21.2,2026-05-20 16:33:00
3378,개발팀,user_dev_03,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,192,577,769,12.44,2026-05-03 10:41:00
3379,마케팅팀,user_mkt_06,신규 대시보드에 사용할 간단한 공지 문구를 작성해줘,gpt-4.1,866,495,1361,108.47,2026-05-12 16:22:00
3380,인사팀,user_hr_05,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘,gpt-4o-mini,1169,663,1832,26.16,2026-05-07 14:36:00
3381,영업팀,user_sales_07,샘플고객B에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,1080,1335,2415,35.1,2026-05-05 11:27:00
3382,마케팅팀,user_mkt_04,고객 세그먼트 캠페인에 사용할 간단한 공지 문구를 작성해줘,gpt-4.1-mini,952,1195,2147,38.11,2026-05-26 12:38:00
3383,영업팀,user_sales_06,상반기 제안서 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o,303,754,1057,71.61,2026-05-21 11:31:00
3384,재무/기획팀,user_finplan_07,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o,509,1219,1728,110.72,2026-05-10 17:51:00
3385,마케팅팀,user_mkt_01,시장 트렌드 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,668,498,1166,17.7,2026-05-01 14:07:00
3386,영업팀,user_sales_07,SNS 도달률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1-mini,237,364,601,10.65,2026-05-02 12:22:00
3387,개발팀,user_dev_12,Python에서 파일 검증 기능을 구현하는 예시 코드를 작성해줘,gpt-4o,324,706,1030,71.62,2026-05-18 16:26:00
3388,마케팅팀,user_mkt_10,SNS 콘텐츠 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,929,596,1525,27.62,2026-05-07 11:18:00
3389,인사팀,user_hr_12,신입사원 온보딩 안내 메일을 친절하고 명확하게 다듬어줘,gpt-4o-mini,1102,1025,2127,34.22,2026-05-02 10:11:00
3390,개발팀,user_dev_02,RAG를 사용할 때 주의할 점을 알려줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,1108,1029,2137,33.36,2026-05-21 17:10:00
3391,재무/기획팀,user_finplan_07,광고 클릭률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1-mini,291,560,851,14.1,2026-05-09 11:24:00
3392,개발팀,user_dev_06,"사용량 통계 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,349,476,825,15.0,2026-05-18 14:25:00
3393,영업팀,user_sales_06,리드 전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,836,869,1705,24.02,2026-05-18 13:26:00
3394,인사팀,user_hr_10,신입사원 온보딩 안내 메일을 친절하고 명확하게 다듬어줘,gpt-4o-mini,892,1260,2152,34.15,2026-05-16 10:09:00
3395,영업팀,user_sales_09,영업 본부장에게 공유할 제안서 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,208,1348,1556,24.77,2026-05-03 11:07:00
3396,마케팅팀,user_mkt_11,고객 세그먼트 캠페인에 사용할 간단한 공지 문구를 작성해줘,gpt-4o-mini,715,758,1473,21.98,2026-05-19 14:26:00
3397,인사팀,user_hr_12,조직문화 관련 교육 자료 목차를 작성해줘,gpt-4.1-mini,266,237,503,8.93,2026-05-05 11:35:00
3398,영업팀,user_sales_03,MAU 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1-mini,781,477,1258,21.49,2026-05-15 12:17:00
3399,인사팀,user_hr_11,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘,gpt-4.1-mini,395,1000,1395,23.66,2026-05-04 09:41:00
3400,인사팀,user_hr_04,"기능 채택률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,252,1134,1386,20.48,2026-05-19 17:46:00
3401,개발팀,user_dev_04,Azure OpenAI를 사용할 때 주의할 점을 알려줘,gpt-4.1-mini,1014,1086,2100,38.45,2026-05-22 11:17:00
3402,개발팀,user_dev_07,테스트용으로 CSV 검증 모듈의 단위 테스트 코드를 만들어줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,319,1109,1428,20.69,2026-05-26 10:46:00
3403,영업팀,user_sales_01,영업 본부장에게 공유할 제안서 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1,178,683,861,63.53,2026-05-23 12:01:00
3404,마케팅팀,user_mkt_08,캠페인 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,1199,1181,2380,33.8,2026-05-04 13:15:00
3405,개발팀,user_dev_11,CSV 업로드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4.1-mini,1059,561,1620,28.45,2026-05-11 14:32:00
3406,영업팀,user_sales_05,최근 4주 분기 영업 전략 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,940,447,1387,20.99,2026-05-23 10:59:00
